N_CLIENT,N_POLICE,N_SINISTRE,DATE_ACCIDENT,AGENCE,REGLEMENTS,SAP,TRANSACTION
1572176,1401737334,758020982,2026-02-27,Djerba 2,63.278201997094015,0.0,N
1695332,1415541318,758020984,2026-02-24,Djerba 1,1545.7383992333139,0.0,N
1807136,1414193556,758020985,2026-02-25,Gabès 1,139.11645593099826,0.0,N
1588734,1401778152,758020996,2026-02-18,Mahdia,897.8220545954803,0.0,N
14140874,1415558732,758021001,2026-02-20,Korba,632.0190434970785,0.0,N
1814098,1414175736,758021003,2026-02-03,Djerba 2,216.40337589266395,0.0,N
1758788,1414095416,758021004,2026-02-28,Ariana,55.090116548675304,0.0,N
1575514,1401735272,758021006,2026-02-28,Sousse 3,44.51726589791944,0.0,N
1131476,1400955336,758021007,2026-02-01,Mahdia,55.6465823723993,0.0,N
1807136,1414193556,758021010,2026-02-09,Gabès 1,1399.6812687420781,0.0,N
1395314,1401551350,758021012,2026-02-27,El Jem,52.86425325377933,0.0,N
1515558,1401530754,758021014,2026-02-27,Lac II,90.75957584938325,0.0,N
1354130,1414193986,758021016,2026-02-19,Boussalem,108.20168794633197,0.0,N
1554072,1400154072,758021017,2026-02-27,Bizerte,93.52366525489226,0.0,N
1117276,1401509930,758021018,2026-02-28,Djerba 2,111.2931647447986,0.0,N
1494894,1400094894,758021022,2026-02-28,Zarzis 1,50.08161498747952,0.0,N
1154950,1415521072,758021023,2026-02-22,Menzel Bourguiba,202.3371564596408,0.0,N
1073926,1401973296,758021024,2026-02-25,La Goulette,102.8070609330077,0.0,N
1529310,1401527590,758021026,2026-02-28,Sousse 2,382.2428664172876,0.0,T
1474912,1414113978,758021028,2026-02-28,Gabès 2,33.874857019198075,0.0,N
1339488,1401539488,758021030,2026-02-24,Gabès 3,248.78381302748323,0.0,N
1716876,1414015340,758021031,2026-02-18,Ariana,643.8566173060872,0.0,N
1801146,1414174074,758021033,2025-11-24,Moknine,527.5574241815316,0.0,N
1775150,1414114072,758021038,2026-02-28,El Jem,27.82329118619965,0.0,N
1534006,1400134006,758021040,2026-02-24,Gabès 3,111.2931647447986,0.0,N
1735350,1414129288,758021041,2026-02-10,Djerba 2,156.91037808761246,0.0,N
1333338,1401533338,758021042,2026-02-28,Zarzis 1,81.19392833956782,0.0,N
1189114,1401061354,758021046,2026-02-20,Gabès 3,55.6465823723993,0.0,T
1469290,1401573498,758021047,2026-02-27,Sousse 2,1210.3131665996848,0.0,N
1737156,1414094148,758021048,2026-02-28,Beni Khalled,0.0,1545.7383992333139,N
1737156,1414094148,758021048,2026-02-28,Beni Khalled,7048.808235694191,0.0,N
1088992,1400879608,758021052,2026-02-28,Medjez El Bab,111.2931647447986,0.0,N
816946,1415547328,758021053,2026-02-28,Zarzis 1,124.56858441277399,0.0,N
1740938,1414061274,758021055,2026-02-28,Ain Zaghouan,52.683401861069036,0.0,N
1014612,1400759392,758021056,2026-02-16,Bizerte,13.911645593099825,0.0,N
1553480,1415417556,758021061,2026-02-25,Bizerte,294.03344977895944,0.0,N
1531352,1401529928,758021063,2026-02-14,Sfax 5,678.167372553869,0.0,N
1201330,1401401330,758021065,2026-02-27,Sousse 2,92.94370420749993,0.0,N
1295312,1401337176,758021066,2026-02-21,La Goulette,724.3330138807308,0.0,N
1535814,1401516126,758021067,2026-03-01,Ennasr,69.23826011685783,0.0,N
1396952,1401995394,758021070,2026-02-13,Ariana,233.397223853835,0.0,N
1413556,1401529580,758021071,2026-02-28,Nabeul 1,98.58008470646428,0.0,N
1287320,1414094092,758021076,2026-02-27,Ariana,109.63180511330263,0.0,N
997272,1414126914,758021078,2026-02-26,Ariana,140.50762049030823,0.0,N
941392,1400693534,758021080,2026-02-28,Djerba 2,116.95984171638793,0.0,N
1132708,1401926672,758021082,2026-02-27,Djerba 2,210.22042229573069,0.0,N
1807136,1414193556,758021088,2026-02-28,Gabès 1,47.01579744644017,0.0,N
1327356,1401412134,758021089,2026-02-07,Mahdia,413.40155192135285,0.0,N
1789408,1414150874,758021092,2026-02-08,Gabès 4,8736.725816922744,0.0,N
1013208,1414107320,758021095,2026-02-28,Bizerte,109.26206448820602,0.0,N
1352872,1401992868,758021101,2026-02-24,Sousse 2,108.34915138961883,0.0,N
1674010,1415551514,758021103,2026-02-28,Zarzis 1,232.37023526138438,0.0,N
1567352,1401878768,758021108,2026-02-28,Bab Benat,94.52715862367454,0.0,N
14001600,1415415720,758021109,2026-03-01,Sahloul,93.90329860574397,0.0,N
1116896,1400927166,758021110,2026-02-27,Lac II,71.10396636473244,0.0,N
1598772,1414146126,758021115,2026-02-26,Sfax 4,111.2931647447986,0.0,N
1670130,1401927308,758021116,2026-02-25,Gabès 4,94.07085664822085,0.0,N
1575128,1401754758,758021120,2026-02-17,Jendouba,594.5620923114973,0.0,N
1695394,1401973530,758021125,2026-02-27,Grombalia,28.99217856369988,0.0,N
14012070,1415409552,758021126,2026-02-27,Menzel Temim,111.2931647447986,0.0,N
1348148,1401548148,758021129,2026-02-26,El Menzah,143.15670695891427,0.0,N
1501212,1400101212,758021135,2026-03-01,La Goulette,111.2931647447986,0.0,N
1181394,1415535554,758021137,2026-02-24,Menzel Bourguiba,340.0408074937398,0.0,N
1751214,1401930868,758021138,2026-02-15,Raoued,141.86787028163354,0.0,N
1261474,1401955900,758021142,2026-03-01,Sfax 4,111.2931647447986,0.0,N
909218,1415407930,758021144,2026-03-02,Raoued,66.92027081336755,0.0,N
1417672,1401933486,758021145,2026-02-19,Gabès 2,486.90759575849387,0.0,N
1751472,1414193308,758021150,2026-03-01,Jendouba,35.494172566234894,0.0,N
1353340,1415401126,758021153,2026-03-01,Jendouba,111.2931647447986,0.0,N
1719932,1414141314,758021156,2026-02-28,M'saken,104.00377160169414,0.0,N
1352792,1401686138,758021157,2026-02-20,El Menzah,415.8824620521223,0.0,N
768148,1401753148,758021162,2025-12-16,Gabès 3,409.14767984666275,0.0,T
1201356,1401112994,758021163,2026-03-01,Boussalem,36.42068816273534,0.0,N
1469940,1401915914,758021164,2026-03-01,Ariana,111.2931647447986,0.0,N
1174674,1414135574,758021165,2026-03-01,Ezzahrouni,130.8863263981204,0.0,N
1729552,1414159748,758021166,2026-03-01,Ain Zaghouan,69.23826011685783,0.0,N
1534134,1401341572,758021167,2026-02-13,Mahdia,1288.520419204254,0.0,N
1351930,1401551930,758021168,2025-12-03,Ariana,271.4641234117538,0.0,N
14009674,1415419576,758021169,2026-01-26,Jendouba,529.8482084891954,0.0,N
1151528,1401395912,758021172,2026-02-27,Lac II,111.2931647447986,0.0,N
1813554,1414193512,758021174,2026-03-01,Menzel Bourguiba,111.2931647447986,0.0,N
1373590,1401533592,758021176,2026-01-20,Gabès 4,46.37215197699941,0.0,T
1795788,1414154734,758021177,2026-03-01,Jendouba,41.98503725229543,0.0,N
799060,1401531348,758021182,2025-11-04,El Jem,206.01601384981606,0.0,N
1167386,1401933546,758021184,2026-03-01,Sfax 2,107.3141249574922,0.0,N
1689290,1414134928,758021185,2025-11-24,Mahdia,275.8524747271772,0.0,N
1715356,1401988778,758021188,2026-03-01,Boussalem,139.11645593099826,0.0,N
1174972,1401872152,758021189,2026-01-09,Djerba 2,652.7226636164096,0.0,T
1693274,1401955480,758021190,2026-02-27,Boussalem,69.55822796549913,0.0,N
1573352,1401751532,758021191,2026-03-01,Raoued,67.2572417844004,0.0,N
1733816,1401895474,758021192,2026-02-02,Djerba 1,321.530281015241,0.0,N
1807136,1414193556,758021193,2026-01-11,Gabès 1,2000.1663214517575,0.0,N
1593576,1400193576,758021196,2026-03-02,Lac II,64.93399697035274,0.0,N
1335492,1400873126,758021197,2026-03-02,Ariana,44.35063529848209,0.0,N
898876,1400755406,758021201,2026-02-27,Sousse 1,111.2931647447986,0.0,N
1617394,1415540754,758021202,2026-02-25,Boussalem,110.23897115652147,0.0,N
1274016,1401216712,758021204,2026-02-26,Sfax 2,63.278201997094015,0.0,N
1409206,1401956176,758021205,2026-02-28,Ariana,0.0,111.2931647447986,N
953280,1400689472,758021206,2026-02-28,Bizerte,111.2931647447986,0.0,N
1807136,1414193556,758021208,2026-03-01,Gabès 1,139.11645593099826,0.0,N
1469210,1401572150,758021210,2026-03-02,Hammamet 2,69.64077039601818,0.0,N
1209394,1414135754,758021211,2026-03-02,Bardo,136.02497913253163,0.0,N
1775374,1414133348,758021217,2026-02-28,Boussalem,7495.7785884316945,0.0,N
1697718,1401979508,758021758,2026-02-23,Kairouan 1,545.5158129038242,0.0,N
1334958,1401499060,758021221,2026-02-24,Lac II,0.0,463.72151976999413,N
1789336,1414151320,758021226,2026-02-28,Boussalem,564.9695489535351,0.0,N
1557412,1414148768,758021229,2026-03-01,Gabès 2,166.9397471171979,0.0,N
1699346,1401993532,758021231,2026-03-02,Bardo,30.10851083562618,0.0,N
1471574,1401567530,758021242,2026-03-02,Zarzis 1,98.92725755093208,0.0,N
868154,1400674190,758021244,2026-02-02,Ariana,926.9793180202183,0.0,N
1541198,1400141198,758021245,2026-03-01,Bizerte,55.6465823723993,0.0,N
1807136,1414193556,758021251,2026-03-01,Gabès 1,36.17027854205954,0.0,N
1419494,1401472614,758021255,2026-02-17,Chebba,165.05270967941385,0.0,N
1335558,1414081212,758021257,2026-03-02,Ghardimaou,111.2931647447986,0.0,N
1667212,1415409136,758021259,2026-03-02,Sfax 4,111.2931647447986,0.0,N
1119706,1401473386,758021262,2026-03-02,Zarzis 1,111.2931647447986,0.0,N
1388788,1401541278,758021263,2026-02-18,Sousse 3,657.4779732278109,0.0,N
14010934,1415540738,758021265,2026-03-02,Djerba 2,2260.62571490401,0.0,N
889352,1401207214,758021268,2026-03-02,Bizerte,83.44081367669337,0.0,N
14141956,1415520734,758021274,2026-02-20,Lac II,362.0119331004421,0.0,N
1151132,1400795552,758021277,2026-02-15,Bizerte,372.4138250842428,0.0,N
1317558,1401093408,758021279,2026-03-02,Djerba 1,77.38213744705847,0.0,N
1551010,1401947532,758021280,2026-02-15,La Marsa,495.63885368040314,0.0,N
1808190,1414193156,758021282,2026-02-28,Ariana,84.14567038674375,0.0,N
1377286,1401595336,758021284,2026-03-03,Mutuelleville,75.18193340958976,0.0,N
1306794,1401971880,758021287,2026-03-02,Zarzis 1,273.38083902680313,0.0,N
1619336,1401949894,758021288,2026-03-02,Sousse 3,80.131078616255,0.0,N
1535930,1400927720,758021295,2026-02-17,Bizerte,77.28691996166569,0.0,N
1591610,1401794740,758021298,2026-02-19,Sousse 2,2326.963242340866,0.0,T
1753492,1401935532,758021299,2026-03-03,Bardo,108.63882276563515,0.0,N
1732600,1414133580,758021304,2026-03-03,El Jem,111.2931647447986,0.0,N
1213012,1401413012,758021305,2026-02-04,La Goulette,267.6656258694779,0.0,N
1375680,1414115692,758021310,2026-03-01,Djerba 2,1878.2050885708104,0.0,N
1351340,1401358732,758021312,2026-03-03,Bizerte,84.13794169474758,0.0,N
14014972,1415406146,758021314,2026-03-03,Kelibia,67.5830834389588,0.0,N
1757910,1414093554,758021322,2026-03-02,Enfidha,69.55822796549913,0.0,N
1575390,1401735116,758021330,2026-03-03,Zarzis 1,196.87451695675026,0.0,N
1369934,1415555554,758021332,2026-03-03,Gabès 1,97.38151915169877,0.0,N
1493350,1400093350,758021333,2026-03-03,Djerba 1,44.51726589791944,0.0,N
1489506,1414135558,758021335,2026-02-27,La Marsa,65.5393081274925,0.0,N
1472192,1401554974,758021349,2026-03-03,Béja,20.630970414567038,0.0,N
1328946,1401747136,758021352,2026-03-03,Zarzis 1,118.74300553374347,0.0,N
1595554,1414195406,758021353,2026-03-03,Boussalem,111.2931647447986,0.0,N
1214674,1401414674,758021354,2026-03-04,Mahdia,0.0,111.2931647447986,N
1553912,1401393158,758021355,2026-03-04,Bizerte,111.2931647447986,0.0,N
1367066,1414153472,758021357,2026-03-03,Sfax 5,69.55822796549913,0.0,N
987590,1401955272,758021359,2026-03-02,Menzel Bourguiba,75.12288620273905,0.0,N
1134918,1400810788,758021363,2026-03-03,El Jem,67.5830834389588,0.0,N
1477154,1401579546,758021365,2026-03-03,Zarzis 1,82.35694191115095,0.0,N
1320070,1401520070,758021367,2026-03-03,Zarzis 1,97.38121000401893,0.0,N
1371714,1414180972,758021371,2026-03-04,Chebba,95.72603332611989,0.0,N
1741286,1415553530,758021373,2026-03-01,Grombalia,77.90521532135902,0.0,N
1089412,1400880112,758021374,2026-01-09,Sousse 2,599.5566822270999,0.0,N
1319674,1401315818,758021378,2026-02-28,El Menzah,650.1437536711287,0.0,N
1270710,1401210190,758021380,2026-02-28,El Menzah,558.0910130769469,0.0,N
1592740,1414155946,758021382,2025-11-09,Zarzis 1,3131.805422450305,154.57383992333138,N
1514926,1401751592,758021383,2026-02-26,Djerba 2,0.0,463.72151976999413,N
1351352,1400926872,758021395,2026-02-17,Ain Zaghouan,430.6427180264012,0.0,N
1355774,1401735372,758021399,2026-02-16,Djerba 2,143.7536711286982,0.0,N
1748990,1401929216,758021405,2026-03-05,Sfax 5,69.44353417627602,0.0,N
1769332,1414115392,758021406,2026-03-05,Teboulba,94.46563823538504,0.0,N
1547128,1415414618,758021407,2026-02-06,Soliman,208.98383157634404,0.0,N
14001132,1415414972,758021408,2026-02-12,Lac II,512.8141713296442,0.0,N
1612954,1401806106,758021409,2025-09-17,Hammamet 2,1476.7369462392185,0.0,N
1335954,1414073668,758021415,2026-02-10,La Marsa,417.4569511855814,0.0,N
1395294,1401550014,758021417,2026-03-06,Bizerte,27.252913716882556,0.0,N
1291708,1401019132,758021418,2026-02-15,Lac II,232.06665223977495,0.0,N
1380916,1401406974,758021422,2026-03-03,Sousse 2,77.99301326243547,0.0,N
1726772,1414155214,758021425,2026-03-04,Soukra,126.05342071907751,0.0,N
1009374,1400766898,758021431,2026-03-05,Ariana,109.63211426098248,0.0,N
950668,1400697098,758021432,2026-03-04,Djerba 1,1062.8580703001824,0.0,N
1553488,1400153488,758021433,2026-03-02,El Jem,769.7013633412681,0.0,N
1272000,1401472000,758021437,2026-03-06,Chebba,72.54923176801559,0.0,N
1806690,1414195716,758021440,2026-03-06,Ennasr,187.43963891550996,0.0,N
1560118,1401729408,758021441,2025-08-20,Chebba,4018.919838006616,0.0,N
1321348,1401521348,758021442,2026-03-04,Bizerte,100.69279995053638,0.0,N
795308,1414156880,758021445,2026-02-14,Ain Zaghouan,338.2075617522491,0.0,N
1460726,1401549286,758021451,2026-02-18,Gabès 1,11568.53185766841,401.8919838006616,N
937494,1401927790,758021452,2026-03-06,Djerba 2,55.6465823723993,0.0,N
1349572,1401131590,758021453,2026-03-03,La Goulette,111.2931647447986,0.0,N
1213874,1401413874,758021456,2026-03-05,Gabès 4,111.2931647447986,0.0,N
1359726,1401559726,758021458,2026-03-06,Bizerte,69.55822796549913,0.0,N
1291136,1401491136,758021459,2026-03-06,Bizerte,111.2931647447986,0.0,N
935468,1401987336,758021460,2026-03-03,Sousse 2,194.76303830339754,0.0,N
1330198,1414157150,758021461,2025-12-13,Mahdia,443.62692057996105,0.0,N
1121996,1400937358,758021465,2026-03-04,Sousse 2,297.89470430024426,0.0,N
14155976,1415532988,758021475,2026-03-03,Lac II,3637.407796704486,0.0,N
1571974,1400171974,758021479,2026-03-05,Ezzahrouni,106.07475190898693,0.0,N
1151752,1401412940,758021486,2026-02-15,Ennasr,8025.563730794201,0.0,N
1357786,1401370692,758021488,2026-03-04,Ezzahrouni,88.45024268092868,0.0,N
1207280,1401521812,758021495,2026-02-25,Mahdia,206.5653692769036,0.0,T
1693412,1401970136,758021497,2026-03-05,Beni Khalled,111.2931647447986,0.0,N
957306,1401874132,758021498,2026-03-03,Ezzahrouni,111.2931647447986,0.0,N
1389314,1414015348,758021499,2026-03-04,Bizerte,992.7430673632795,0.0,N
1417588,1401491278,758021508,2026-03-05,Soukra,105.72294184932143,0.0,N
1321574,1401195534,758021512,2026-03-05,Djerba 1,106.8497851423625,0.0,N
1397532,1401995176,758021513,2025-10-22,Testour,5959.601508640678,0.0,N
807532,1400933534,758021516,2026-03-04,Lac II,111.2931647447986,0.0,N
1352180,1414147154,758021517,2026-03-01,Zarzis 1,61.211240609639226,0.0,N
1561406,1401731788,758021519,2026-03-06,Boussalem,58.256407085664826,0.0,N
1756106,1414088952,758021520,2025-10-03,Korba,5549.690234024794,0.0,N
1733414,1414127118,758021522,2026-03-04,Lac II,194.76303830339754,0.0,N
1094014,1401573552,758021525,2026-01-28,Bizerte,510.09367174699355,0.0,N
1675736,1401937936,758021527,2026-01-17,Bab Benat,331.09716511577585,0.0,N
1314746,1400740070,758021529,2026-03-05,Raoued,102.94586824125885,0.0,N
1597712,1401793552,758021530,2026-03-05,Mahdia,100.33078801743594,0.0,N
1573168,1401887354,758021532,2026-03-04,Gabès 3,206.01601384981606,0.0,N
1573168,1401887354,758021535,2026-03-05,Gabès 3,699.5875969950846,0.0,N
1337374,1401873546,758021539,2026-03-05,Béja,88.11079852845705,0.0,N
1559212,1401737992,758021540,2026-02-27,Bizerte,0.0,463.72151976999413,N
14001534,1415415474,758021542,2026-03-04,Mahdia,139.11645593099826,0.0,N
1547598,1414096812,758021545,2026-03-05,Sfax 2,66.77589884687916,0.0,N
14141152,1415559348,758021546,2026-03-04,Gabès 2,90.7598849970631,0.0,N
1295666,1414094116,758021547,2025-09-18,Zarzis 1,1497.3521501221135,68.48084830123351,N
1757008,1401932614,758021551,2026-03-04,Grombalia,84.9754227594522,0.0,N
1273706,1401473706,758021554,2025-12-13,Boussalem,1268.2415679970322,0.0,N
14001332,1415415276,758021561,2026-03-01,Sfax 4,69.55822796549913,0.0,N
808740,1414155694,758021565,2025-08-27,Testour,3971.61282344576,0.0,N
1727206,1414153692,758021569,2026-03-06,Bizerte,2642.838284848672,0.0,N
1727206,1414153692,758021569,2026-03-06,Bizerte,65.92759761337992,0.0,N
1590666,1401781298,758021571,2026-02-15,Zarzis 1,1376.7895013447926,0.0,N
1495980,1400095980,758021573,2026-03-07,Mutuelleville,30.60129223730176,0.0,N
897374,1401506074,758021584,2026-03-05,Chebba,67.5830834389588,0.0,N
1060714,1400955018,758021585,2026-03-05,Ain Zaghouan,54.255417813089316,0.0,N
1807136,1414193556,758021586,2026-03-05,Gabès 1,126.18109871085419,0.0,N
1209872,1401097714,758021589,2026-03-07,Mutuelleville,101.35468513308808,0.0,N
1813726,1415541752,758021590,2026-03-04,Sousse 2,139.11645593099826,0.0,N
1797206,1414173686,758021593,2026-03-07,Ghardimaou,100.36139363774076,0.0,N
1511552,1401775268,758021603,2026-01-29,Moknine,871.419296998176,0.0,N
1757578,1401861766,758021605,2026-01-10,Bizerte,325.5325068785359,0.0,N
934948,1415419786,758021612,2026-03-03,Béja,311.46628744551276,0.0,N
1751972,1401933618,758021614,2026-03-05,El Menzah,3253.6782390948156,0.0,N
1392152,1414188076,758021615,2026-03-03,Ariana,86.56135035706558,0.0,N
1139566,1400951548,758021618,2026-03-07,La Goulette,150.18734349398707,0.0,N
1729328,1414159356,758021623,2026-02-21,Boussalem,8934.179985779207,0.0,N
14155586,1415521734,758021624,2026-03-07,Zarzis 1,106.94438433239559,0.0,N
933308,1415555596,758021625,2026-03-05,Sousse 3,1276.0982471326554,0.0,N
1507814,1401735072,758021627,2026-01-29,Lac II,63.003060562030484,0.0,N
1346014,1401546014,758021632,2026-03-05,Mahdia,73.73172164342907,0.0,N
1809970,1414187506,758021636,2026-03-06,Sousse 3,119.6401521006585,0.0,N
1380950,1415411752,758021639,2026-01-08,Kairouan 2,825.895137106996,0.0,N
1787556,1414147316,758021641,2026-03-06,Zarzis 1,278.2329118619965,0.0,N
1706012,1414193710,758021645,2026-02-25,Gabès 1,44.826413577766104,0.0,N
815906,1401355346,758021646,2026-03-05,Sousse 2,100.16384827031874,0.0,N
970750,1401190074,758021647,2026-02-17,La Marsa,168.16644511082944,0.0,N
1801772,1414175186,758021648,2026-03-05,Lac II,69.55822796549913,0.0,N
1355932,1401947952,758021651,2026-03-06,Kairouan 2,2293.9264846817327,0.0,N
1773292,1414134790,758021656,2026-03-02,Boussalem,99.32914953473275,0.0,N
1721934,1401873556,758021664,2026-03-03,Jendouba,111.2931647447986,0.0,N
1359206,1401559206,758021668,2026-03-06,El Menzah,89.65282715553221,0.0,N
1190666,1401075326,758021669,2026-03-07,El Menzah,75.82774291278945,0.0,N
1275074,1401475074,758021670,2026-03-07,El Menzah,87.96797230036789,0.0,N
1395194,1401547348,758021673,2026-03-05,Lac II,96.45376696447893,0.0,N
1467910,1400067910,758021681,2026-03-08,Lac II,55.64627322471945,0.0,N
1557552,1401732994,758021684,2026-03-07,Ennasr,101.22113333539433,0.0,N
739916,1401676136,758021686,2026-03-07,Chebba,51.75410393544997,0.0,N
1338892,1401695368,758021692,2026-03-08,Enfidha,57.95035088261663,0.0,N
1790168,1414155320,758021693,2025-11-04,Mahdia,3981.317587411507,322.018116054039,N
1807136,1414193556,758021696,2026-01-23,Gabès 1,1356.0058119763812,0.0,N
1661114,1401909568,758021700,2026-01-31,Grombalia,309.14767984666275,0.0,N
1771996,1414120112,758021704,2026-02-23,Ariana,121.86663369091416,0.0,N
1271332,1414019528,758021705,2026-02-22,Gabès 1,749.0468977030328,0.0,N
1541798,1400141798,758021706,2026-03-08,Gabès 4,72.21782545521997,0.0,N
927916,1400669014,758021707,2026-03-07,La Marsa,100.69249080285653,0.0,N
1720112,1415408158,758021710,2026-03-07,Soliman,68.90716295174205,0.0,N
1213552,1401413552,758021712,2026-03-04,La Goulette,59.74680805020559,0.0,N
877672,1401957970,758021713,2026-02-12,Kairouan 2,754.1741119732897,0.0,N
1713528,1401992952,758021716,2026-02-21,Enfidha,78.67808452097567,0.0,N
1672746,1401915152,758021717,2026-02-07,La Marsa,558.1698457353078,0.0,T
1109540,1401959538,758021719,2026-03-08,Lac II,55.6465823723993,0.0,N
1361770,1401557474,758021721,2026-01-27,Bizerte,0.0,3369.709710328624,N
